episode,step,ego_pos_x,ego_pos_y,other_pos_x,other_pos_y,ego_action,other_action,reward,current_model_id,current_model_name,true_model_id,true_model_name,log_lik_per_step,distance
3,25,1.030603051185608,3.88798451423645,2.0,0.0,4,1,0.0,0,evasive,1,territorial,0.0,4.007013105458117
3,26,2.0306031703948975,3.88798451423645,2.0,1.0,3,1,0.0,0,evasive,1,territorial,0.0,2.8881466563365104
3,27,1.030603051185608,3.88798451423645,2.0,2.0,4,1,1.0,0,evasive,1,territorial,0.0,2.1223138246657345
4,0,9.029147148132324,14.927940368652344,13.445760726928711,5.794120788574219,2,2,0.0,0,evasive,0,evasive,0.0,10.145596859023483
4,1,9.029147148132324,13.927940368652344,13.445760726928711,4.794120788574219,2,2,0.0,0,evasive,0,evasive,0.0,10.145596859023483
4,2,9.029147148132324,12.927940368652344,13.445760726928711,3.7941207885742188,2,4,0.0,0,evasive,0,evasive,0.0,10.145596859023483
4,3,9.029147148132324,11.927940368652344,14.445760726928711,3.7941207885742188,2,0,0.0,0,evasive,0,evasive,0.0,9.772344837512831
4,4,9.029147148132324,10.927940368652344,14.445760726928711,3.7941207885742188,2,4,0.0,0,evasive,0,evasive,0.0,8.957180609048107
4,5,9.029147148132324,9.927940368652344,15.445760726928711,3.7941207885742188,4,2,0.0,0,evasive,0,evasive,0.0,8.876748980372485
4,6,10.029147148132324,9.927940368652344,15.445760726928711,2.7941207885742188,2,2,0.0,0,evasive,0,evasive,0.0,8.957180609048107
4,7,10.029147148132324,8.927940368652344,15.445760726928711,1.7941207885742188,4,1,0.0,0,evasive,0,evasive,0.0,8.957180609048107
4,8,11.029147148132324,8.927940368652344,15.445760726928711,2.7941207885742188,2,4,0.0,0,evasive,0,evasive,0.0,7.55845342284772
4,9,11.029147148132324,7.9279398918151855,16.0,2.7941207885742188,4,4,0.0,0,evasive,0,evasive,0.0,7.146011241225618
4,10,12.029147148132324,7.9279398918151855,16.0,2.7941207885742188,2,4,0.0,0,evasive,0,evasive,0.0,6.4902828101699495
4,11,12.029147148132324,6.9279398918151855,16.0,2.7941207885742188,4,0,0.0,0,evasive,0,evasive,0.0,5.732026932028984
4,12,13.029147148132324,6.9279398918151855,16.0,2.7941207885742188,2,0,0.0,0,evasive,0,evasive,0.0,5.090621479325511
4,13,13.029147148132324,5.9279398918151855,16.0,2.7941207885742188,4,2,0.0,0,evasive,0,evasive,0.0,4.318192774678814
4,14,14.029147148132324,5.9279398918151855,16.0,1.7941207885742188,3,4,0.0,0,evasive,0,evasive,0.0,4.57959838217664
4,15,13.029147148132324,5.9279398918151855,16.0,1.7941207885742188,4,2,0.0,0,evasive,0,evasive,0.0,5.090621479325511
4,16,14.029147148132324,5.9279398918151855,16.0,0.794120728969574,3,0,0.0,0,evasive,0,evasive,0.0,5.499123581127793
4,17,13.029147148132324,5.9279398918151855,16.0,0.794120728969574,4,0,0.0,0,evasive,0,evasive,0.0,5.931447198133952
4,18,14.029147148132324,5.9279398918151855,16.0,0.794120728969574,3,1,0.0,0,evasive,0,evasive,0.0,5.499123581127793
4,19,13.029147148132324,5.9279398918151855,16.0,1.7941207885742188,4,2,0.0,0,evasive,0,evasive,0.0,5.090621479325511
4,20,14.029147148132324,5.9279398918151855,16.0,0.794120728969574,3,2,0.0,0,evasive,0,evasive,0.0,5.499123581127793
4,21,13.029147148132324,5.9279398918151855,16.0,0.0,4,3,0.0,0,evasive,0,evasive,0.0,6.6307192693119
4,22,14.029147148132324,5.9279398918151855,15.0,0.0,3,4,0.0,0,evasive,0,evasive,0.0,6.006914900425461
4,23,13.029147148132324,5.9279398918151855,16.0,0.0,4,2,0.0,0,evasive,1,territorial,0.0,6.6307192693119
4,24,14.029147148132324,5.9279398918151855,16.0,0.0,3,3,0.0,0,evasive,1,territorial,0.0,6.246977855306419
4,25,13.029147148132324,5.9279398918151855,15.0,0.0,4,1,0.0,0,evasive,1,territorial,0.0,6.246977855306419
4,26,14.029147148132324,5.9279398918151855,15.0,1.0,3,1,0.0,0,evasive,1,territorial,0.0,5.022663321119888
4,27,13.029147148132324,5.9279398918151855,15.0,2.0,4,1,0.0,0,evasive,1,territorial,0.0,4.39465274594342
4,28,14.029147148132324,5.9279398918151855,15.0,3.0,3,3,0.0,0,evasive,1,territorial,0.0,3.084702136359736
4,29,13.029147148132324,5.9279398918151855,14.0,3.0,4,3,0.0,0,evasive,1,territorial,0.0,3.084702136359736
4,30,14.029147148132324,5.9279398918151855,13.0,3.0,3,0,0.0,0,evasive,1,territorial,0.0,3.103542469919111
4,31,13.029147148132324,5.9279398918151855,13.0,3.0,4,0,0.0,0,evasive,1,territorial,0.0,2.9280849656946377
4,32,14.029147148132324,5.9279398918151855,13.0,3.0,3,3,0.0,0,evasive,1,territorial,0.0,3.103542469919111
4,33,13.029147148132324,5.9279398918151855,12.0,3.0,4,3,0.0,0,evasive,1,territorial,0.0,3.103542469919111
4,34,14.029147148132324,5.9279398918151855,11.0,3.0,3,1,0.0,0,evasive,1,territorial,0.0,4.212904515310181
4,35,13.029147148132324,5.9279398918151855,11.0,4.0,4,3,0.0,0,evasive,1,territorial,0.0,2.7989981020404238
4,36,14.029147148132324,5.9279398918151855,10.0,4.0,3,1,0.0,0,evasive,1,territorial,0.0,4.466651874475466
4,37,13.029147148132324,5.9279398918151855,10.0,5.0,4,4,0.0,0,evasive,1,territorial,0.0,3.1680916792069276
4,38,14.029147148132324,5.9279398918151855,11.0,5.0,2,0,0.0,0,evasive,1,territorial,0.0,3.1680916792069276
4,39,14.029147148132324,4.9279398918151855,11.0,5.0,1,3,0.0,0,evasive,1,territorial,0.0,3.0300041426093465
4,40,14.029147148132324,5.9279398918151855,10.0,5.0,3,3,0.0,0,evasive,1,territorial,0.0,4.134622012243057
4,41,13.029147148132324,5.9279398918151855,9.0,5.0,4,0,0.0,0,evasive,1,territorial,0.0,4.134622012243057
4,42,14.029147148132324,5.9279398918151855,9.0,5.0,3,2,0.0,0,evasive,1,territorial,0.0,5.114038861838016
4,43,13.029147148132324,5.9279398918151855,9.0,4.0,4,1,0.0,0,evasive,1,territorial,0.0,4.466651874475466
4,44,14.029147148132324,5.9279398918151855,9.0,5.0,3,1,0.0,0,evasive,1,territorial,0.0,5.114038861838016
4,45,13.029147148132324,5.9279398918151855,9.0,6.0,2,1,0.0,0,evasive,1,territorial,0.0,4.029791483500659
4,46,13.029147148132324,4.9279398918151855,9.0,7.0,1,1,0.0,0,evasive,1,territorial,0.0,4.530723985549518
4,47,13.029147148132324,5.9279398918151855,9.0,8.0,4,2,0.0,0,evasive,1,territorial,0.0,4.530723985549518
4,48,14.029147148132324,5.9279398918151855,9.0,7.0,3,1,0.0,0,evasive,1,territorial,0.0,5.142142930056371
4,49,13.029147148132324,5.9279398918151855,9.0,8.0,4,4,0.0,0,evasive,1,territorial,0.0,4.530723985549518
